095959,b'Patriots gettin shut down!'
095959,"b'""@sdtedrow07: All I want today is for the Packers and Broncos win"".  Spoken like a true Bears fan.'"
095959,"b'Please, please beat the Packers. Please. #PatsNation'"
095959,"b'RT @22CMack: @TB12ForPrez hate the Bruins, hate the Patriots, HATE HATE HATE the Celtics (LAKERS!!!), hate the BoSox, and hell, BC can catc\xe2\x80\xa6'"
095959,b'Whenever I watch the packers someone gets injured or they lose'
095959,b'@goddessjess_ is a Knicks/Patriots fan'
095959,b'RT @CockyTomBrady: The blowout begins now. Packers fans should head for the exits.'
095959,"b""If you are a Patriots fan, we just can't be friends"""
095959,"b""OUCH!!!! That's a good stomp! \xf0\x9f\x98\xa1 #Packers"""
095958,"b'What do the GB Packers shareholders do with their ""stock certificate"" these days? Most used to start tailgating fires?'"
095958,"b""RT @RB_ChiefRocker: Let's go Patriots!!!"""
095958,"b""Jonas Gray must be in the biggest doghouse ever built for the #Patriots if he isn't playing this week #PatsvsGB"""
095958,"b'RT @BostonBloodSox: Despite the best efforts of the officials, Green Bay only has a 6-0 lead. #Patriots #NEvsGB'"
095958,b'RT @packers: Crosby makes 35-yd FG to give #Packers 6-0 lead w/3:27 left in Q1. #NEvsGB'
095958,"b""RT @PatriotsExtra: #Packers QB Aaron Rodgers' left hand is covered in blood. (via @jasonjwilde)"""
095958,b'RT @mhibb414: Lets go Packers!'
095957,b'RT @packers: Two run stops by Barrington force Patriots to punt. #Packers back on offense. #NEvsGB'
095957,b'RT @KCITY_TATTED: U still like them lol RT @KallHerKidahh: Lets Gooooooooo @Patriots'
095957,"b'#espntemrodgers ""Green eighteeeen!"" GO, GO PACKERS!'"
095957,"b""RT @Jay_Zero23: We got the quarterback RT @Jay_Zero23: Seeing the Packers bleed the only thing that's gon relax me"""
095957,b'Packers game time !! @ Reef Resort http://t.co/gTME9H8DNR'
095957,b'Just hoping the Patriots lose bruh'
095957,"b""RT @michaelFhurley: I'm live blogging the football game for Boston's affiliate of the Columbia Broadcasting System, if you're interested. h\xe2\x80\xa6"""
095957,b'When you wanna cheer for the packers but you have Tom Brady on your fantasy team #FantasyFootballProblems'
095956,"b""RT @packers: Clay Matthews is featured on the cover of today's #Packers Gameday program. #NEvsGB http://t.co/WS6JGsfsJL"""
095956,"b""Let's go packers beat nE"""
095956,b'RT @nfl: 2 Red Zone Trips\n2 Field Goals\n\n@Patriots 0\n@Packers 6\n\n3:27 Q1 #NEvsGB'
095956,b'Go @packers Go!!'
095956,b'RT @taylorwmj: @packers_uk ball may have been moving off tee before kick bc of wind'
095956,b'RT @ESPNNFL: Ed Hochuli NOT wearing short sleeves is the story so far in Green Bay.\n\nPackers up 6-0 on 2 Crosby field goals against the Pat\xe2\x80\xa6'
095955,b'Hey Packers get your old ass in the endzone!'
095955,"b""Oh my god. Aaron Rodgers' hand. #Packers"""
095955,"b"".@us_sports_fan Bucs' last home win was Dec. 8, 2013, against Buffalo. Next home game is Dec. 21 ... vs. Packers."""
095954,b'@Andreu411 @packers big fan! haha thought i was the only hipster packers legend around'
095954,b'In this situation is the only day youll ever see me root for the packers haha'
095954,b'I just want the Packers to lose.....'
095954,"b""Let's go #Packers... Beat the unbeatable #packersvspatriots"""
095954,b'Cleats stepping on your bare hand is always fun. #Packers'
095954,b'Patriots better fucking win'
095954,"b""RT @JmoeMade_Famous: It's ok bro let it happen. RT @Mr_LayedBak: I don't feel right cheering for the Patriots smh"""
095954,b'Switching back and forth  between the Packers and the Redwings game'
095953,"b'RT @not_romo: Today, we all join together as Packers fans.'"
095953,b'Thug Life: Bill Belichick in his Patriots hoodie'
095953,b'RT @RareN0ise: @vaib2014 Patriots can panic if they want. I wouldnt mind that'
095953,b'Rodgers got his hand stepped on during the 18 yard run . #Packers'
095953,"b""I'm missing my patriots man \xf0\x9f\x98\x9e"""
095953,b'Lets go packers!!!'
095953,b'@sasathewhale packers game is on...'
